timestamp,ip_address,login_success,attempts_from_ip,failed_attempts,login_duration_seconds,request_size_bytes,requests_per_minute,attack_score,is_credential_stuffing
2025-08-04 01:09:30,164.55.9.86,1,1,0,7.127768899034095,773,3,0.041202931794794825,0
2025-08-09 01:12:29,31.99.115.168,0,1,1,0.8744526118046906,931,1,0.489860551799486,0
2025-10-11 14:06:27,203.25.57.247,1,2,1,7.593989963543149,790,3,0.32756764549505213,0
2025-10-28 22:07:27,36.229.234.171,2,3,1,5.5609336759341375,707,3,0.351538875409611,0
2025-08-14 18:22:27,102.167.112.58,2,2,0,3.9089309582161187,902,1,0.18129084965662526,0
2025-10-11 22:36:28,87.31.199.169,0,1,1,7.006132649158655,1172,1,0.451401789395797,0
2025-08-04 06:29:23,57.145.61.106,2,2,0,1.1069145817998676,802,1,0.2182970738940625,0
2025-08-12 10:51:30,219.188.177.21,1,3,2,5.281937895770954,1283,6,0.5364205478864282,0
2025-09-30 07:52:29,149.38.106.78,1,1,0,3.496857060799682,987,5,0.08559918836812971,0
2025-09-13 03:23:28,30.242.83.36,1,3,2,0.990900131274107,995,9,0.3677980511433513,0
2025-10-14 23:54:26,106.124.103.16,0,1,1,6.793376308221687,899,3,0.44698844444565167,0
2025-08-07 06:51:25,10.210.122.226,1,1,0,5.737158695482953,1356,1,0.14676460527142285,0
2025-10-11 05:32:22,10.174.199.48,1,1,0,1.6123065362755569,833,5,0.1030902235895993,0
2025-07-04 19:03:29,10.160.133.49,0,1,1,4.886203660980357,222,1,0.3671802325928666,0
2025-08-11 03:21:30,73.188.128.86,3,4,1,8.300330600351582,780,4,0.2623959080781723,0
2025-10-28 22:39:28,106.147.195.241,0,1,1,1.003306851597349,1144,2,0.6089546322732476,1
2025-07-14 15:07:23,205.159.115.254,1,1,0,4.071181132819247,446,1,0.1881968710609787,0
2025-08-19 11:27:29,158.211.234.42,1,2,1,9.0711429415143,100,2,0.34520258815830895,0
2025-08-23 15:42:23,69.40.93.225,0,1,1,18.552185380071464,601,1,0.42638068359415954,0
2025-07-05 17:39:28,152.113.175.177,1,1,0,4.659435305169969,464,0,0.1419122404091565,0
2025-09-02 03:31:29,58.81.109.218,1,1,0,6.639588131813664,769,2,0.16859604798145256,0
2025-07-31 15:12:28,66.81.189.108,0,1,1,12.722577712840986,681,1,0.2677544457489971,0
2025-07-21 08:53:28,3.26.0.249,1,2,1,5.4443349439016595,1291,4,0.40527629304586904,0
2025-09-18 06:48:22,10.63.90.17,0,1,1,12.85555551738069,855,3,0.43807595962748425,0
2025-10-25 06:28:30,10.135.34.98,3,4,1,5.48081320377162,821,4,0.30721438591124156,0
2025-07-04 15:26:26,185.139.133.244,0,1,1,3.392238595222966,335,1,0.5228496330211214,0
2025-08-23 22:59:27,188.43.42.74,1,2,1,8.834060911346201,916,3,0.40730983368891815,0
2025-08-08 13:32:29,175.193.250.34,1,3,2,5.593356036373133,1232,7,0.5020739034829693,0
2025-09-22 22:02:29,196.196.108.81,1,1,0,7.620670916555816,506,2,0.20102058494383657,0
2025-08-17 05:51:25,40.222.110.114,0,1,1,3.6739140189641954,1048,0,0.396369052093145,0
2025-07-30 13:52:26,44.204.47.220,1,1,0,4.921941062867191,858,3,0.11671625525490868,0
2025-08-03 13:06:29,168.18.65.184,0,1,1,8.305357882823293,654,2,0.414402416403167,0
2025-11-01 05:38:30,10.75.144.6,2,3,1,5.067493233120748,1320,5,0.42378722985212847,0
2025-07-12 07:20:25,10.29.66.166,2,5,3,7.70141439020232,1013,10,0.4587291120781715,0
2025-09-28 17:21:28,169.120.88.235,0,1,1,5.483459178868217,700,3,0.5833768225329025,1
2025-10-12 20:19:24,203.51.159.240,1,1,0,4.3506586583660605,902,3,0.040931209063859525,0
2025-09-09 07:00:23,10.183.105.179,0,3,3,0.7128505493628233,1636,6,0.6438263036294369,1
2025-09-24 05:55:27,61.1.50.207,2,4,2,5.674005014900498,1224,11,0.42323215294637534,0
2025-08-29 08:10:30,10.2.105.103,0,3,3,7.54455661827067,1141,7,0.5507749228634666,0
2025-08-23 02:34:24,218.48.145.201,1,1,0,7.034924882932078,751,3,0.13234916285178863,0
2025-07-05 05:21:22,182.1.92.78,0,1,1,5.090478257169015,581,5,0.5186786654342298,0
2025-10-28 17:02:25,53.242.208.173,0,1,1,8.359518096407196,443,2,0.4314029079116309,0
2025-09-29 22:29:27,175.38.215.116,0,1,1,3.3055005539023266,986,2,0.38094186956269205,0
2025-09-13 20:08:29,134.37.106.77,2,2,0,10.394848376293128,598,4,0.10379237855851045,0
2025-07-17 07:02:29,44.160.141.229,1,1,0,6.156325037127043,667,2,0.09378505740681928,0
2025-09-06 03:56:28,65.145.153.75,0,2,2,6.04706391073517,503,1,0.5406448713957233,0
2025-08-18 19:38:22,41.226.55.69,2,2,0,2.6628194345289535,891,0,0.15692650106431205,0
2025-10-22 02:26:23,12.159.43.127,4,6,2,9.100777868354617,989,2,0.3563541326206792,0
2025-09-10 21:41:25,150.229.176.122,0,7,7,4.2710427075151385,1060,12,0.7290307882690233,1
2025-10-10 20:51:27,207.58.93.163,1,4,3,4.528142095954947,704,1,0.5188555131861032,0
2025-10-22 01:30:26,178.30.109.11,1,1,0,2.064126283446939,870,1,0.25544183251792185,0
2025-09-14 12:04:27,93.18.84.146,0,1,1,2.9560860389200587,1120,3,0.5085552952062995,0
2025-07-08 05:35:30,60.94.44.102,1,1,0,13.5138239952289,783,2,0.05385146031929667,0
2025-10-01 08:45:27,205.159.120.249,0,1,1,5.479743506823276,277,1,0.3778503163544884,0
2025-10-17 06:36:27,112.136.150.165,1,1,0,11.707424411230729,1153,0,0.05442837127707853,0
2025-08-08 15:54:25,120.125.89.238,2,2,0,4.96248180125447,556,2,0.16321512701503257,0
2025-10-24 08:25:24,63.123.208.162,0,1,1,5.066755014798021,605,2,0.548862821525939,0
2025-10-14 21:47:25,81.221.152.162,2,2,0,1.69282150003185,587,2,0.2699201626138723,0
2025-07-04 09:30:27,202.170.218.248,2,3,1,6.439710814004562,261,2,0.40173681117599874,0
2025-09-08 15:25:25,139.63.196.248,1,1,0,3.491925711851201,591,4,0.12464311818903953,0
2025-10-30 22:50:29,201.232.91.51,1,1,0,8.650713700161461,816,4,0.08263695002155719,0
2025-10-03 15:38:29,124.170.68.225,1,2,1,6.592894936562141,524,1,0.3367138218775118,0
2025-07-17 03:54:22,179.98.77.141,0,3,3,3.8514307263088807,688,2,0.5752739022539948,1
2025-10-27 07:04:28,101.174.85.43,0,1,1,1.5805098139377889,699,2,0.49899601533405114,0
2025-10-23 20:56:27,168.131.245.38,1,2,1,3.894805650675199,1180,1,0.3905551933840183,0
2025-09-18 07:25:28,80.119.60.111,0,1,1,8.0979041943923,590,2,0.43538031577609415,0
2025-07-19 00:35:28,10.206.176.181,1,1,0,4.66387216565501,933,2,0.05813991963257621,0
2025-09-27 18:36:30,175.209.49.152,0,1,1,2.8515521238036423,367,3,0.5581095081694787,0
2025-10-29 18:44:23,10.75.144.6,0,1,1,7.4369918766155205,278,2,0.42690868113548197,0
2025-09-09 15:48:28,25.164.241.12,1,1,0,6.299444026548447,733,2,0.0253039305416458,0
2025-10-29 19:22:24,10.167.2.226,3,3,0,7.110174948460933,523,8,0.25306334395870084,0
2025-08-10 16:42:24,118.90.217.176,0,1,1,10.289641247696949,540,3,0.4590667550614547,0
2025-07-15 20:52:27,145.117.175.15,1,1,0,6.864231913572904,1081,4,0.11418856439121361,0
2025-09-12 00:41:24,42.194.42.17,1,2,1,6.48269169565615,1054,1,0.27185128285655874,0
2025-09-27 02:17:23,207.146.209.145,1,2,1,5.899961594689453,1197,1,0.30157540928318405,0
2025-09-26 02:12:27,170.124.251.207,1,1,0,5.809006438782056,538,0,0.0,0
2025-09-24 07:29:29,10.147.191.89,2,3,1,6.42499531055657,261,0,0.20543240613685002,0
2025-08-30 09:53:27,10.173.154.31,1,4,3,5.889977216234068,585,8,0.4011979057083383,0
2025-08-26 00:35:23,170.196.136.61,2,3,1,5.567710607858419,805,4,0.3904391529641866,0
2025-10-01 22:36:27,211.2.14.170,1,3,2,7.991511834017961,1128,6,0.38615342171474976,0
2025-08-27 16:51:26,138.13.244.208,0,1,1,3.5128417893418864,1038,1,0.5893625800231528,1
2025-09-02 07:18:24,203.25.57.247,1,1,0,12.465112932500178,804,0,0.05466015411083327,0
2025-09-27 02:12:30,105.75.38.139,1,2,1,8.201960467115237,1216,4,0.32535165630128554,0
2025-09-01 02:42:27,153.180.173.50,1,1,0,4.708380343752459,1093,2,0.02832306138112313,0
2025-09-05 08:29:27,10.217.150.233,0,1,1,5.183500521809967,1089,4,0.4763596853627859,0
2025-09-03 23:57:26,28.200.17.66,1,2,1,6.133125727006861,571,0,0.29566770435393963,0
2025-07-23 21:17:27,77.131.13.232,0,1,1,10.523648714688498,517,2,0.384028651702525,0
2025-07-24 05:36:25,30.188.47.187,0,1,1,1.9029937073121377,441,0,0.4111652838854896,0
2025-08-27 02:38:23,200.84.131.169,3,3,0,5.5259197687696995,1406,0,0.18312581749143103,0
2025-09-27 12:52:26,113.37.9.205,3,3,0,4.943661455307514,531,3,0.18725665662565488,0
2025-10-24 00:08:23,157.13.87.116,0,1,1,2.811910371550695,1046,6,0.5732747596764154,1
2025-08-06 02:18:24,217.85.217.155,0,1,1,10.890528406136587,384,2,0.5165603428638119,0
2025-07-09 19:17:25,144.238.87.184,1,1,0,5.812810813165908,528,4,0.245397796654378,0
2025-09-15 19:28:26,30.24.157.240,1,1,0,2.712073718185823,863,1,0.008267585243921238,0
2025-10-31 08:18:23,54.41.156.155,0,1,1,6.33963980375807,649,6,0.45952972199210557,0
2025-09-28 04:25:25,175.193.250.34,0,1,1,4.642176986345386,1187,14,0.5533946131730326,0
2025-10-25 03:09:24,122.82.29.78,1,4,3,6.370715205421642,1030,2,0.4686084450503838,0
2025-10-26 02:09:27,171.199.15.227,2,3,1,4.963813260567587,938,5,0.373666530127037,0
2025-08-03 06:06:28,148.83.246.231,0,1,1,6.216131989372259,219,4,0.4873769224919817,0
2025-08-12 20:18:26,3.93.240.218,2,2,0,5.99599003379136,1096,0,0.12927740266329443,0
2025-10-02 19:19:27,46.168.170.154,1,2,1,8.791162236900416,593,3,0.2746573995584496,0
2025-10-09 21:10:24,205.159.115.254,1,2,1,3.7930822246963087,714,3,0.5243105212032846,0
2025-08-18 00:01:27,71.121.249.208,0,1,1,5.066021565478416,1103,2,0.40145232787453905,0
2025-09-27 04:45:27,221.22.249.44,1,2,1,8.118973965353906,1098,2,0.37661031695003244,0
2025-07-05 20:50:26,10.184.141.238,1,3,2,9.232986956372365,376,2,0.40690765950213365,0
2025-09-04 09:58:23,218.186.80.243,1,3,2,2.71274406978731,1069,2,0.41345112134362016,0
2025-10-02 19:44:29,84.219.211.167,0,1,1,1.270457462689927,1057,1,0.541446529265384,0
2025-10-31 18:17:29,187.115.187.115,3,4,1,6.225871175607883,1248,6,0.40871701451844034,0
2025-09-17 23:44:29,56.194.194.65,0,1,1,3.6373851044775263,916,3,0.44364630577421577,0
2025-07-08 03:34:28,10.153.222.42,1,2,1,3.998134275242449,1030,6,0.3386152600444747,0
2025-07-21 12:10:29,49.59.224.151,1,2,1,4.668407100112749,100,4,0.4262517578227101,0
2025-08-03 17:04:23,128.84.208.245,0,1,1,3.3433054888442117,675,4,0.5468249353401718,0
2025-08-03 20:46:23,70.75.21.96,2,6,4,6.621597387506092,636,3,0.40336793130229764,0
2025-09-29 15:34:26,7.157.19.32,1,1,0,1.5959666018345144,693,2,0.09391455625796923,0
2025-07-11 00:30:29,183.210.216.99,0,1,1,4.75933067484926,746,4,0.5184472885597541,0
2025-10-12 18:47:28,8.205.96.236,1,1,0,9.29534016811639,984,2,0.07361783669183458,0
2025-07-22 08:52:29,39.53.222.204,1,1,0,5.689056133444851,814,2,0.056417137376782694,0
2025-09-02 03:02:25,100.131.79.186,1,1,0,9.054370484154953,676,4,0.07552236388096684,0
2025-07-15 19:50:23,222.113.190.126,1,2,1,5.216892077498828,210,1,0.29042197194857927,0
2025-08-28 04:50:24,44.199.174.41,1,1,0,9.417139043748717,783,1,0.11709338787374127,0
2025-10-18 17:22:23,183.210.216.99,0,2,2,5.461242634755395,1073,2,0.5238557015640767,0
2025-08-09 05:29:22,106.16.200.115,0,1,1,10.537420642191234,560,0,0.439932519788415,0
2025-08-17 14:24:30,10.5.210.151,0,1,1,4.7218312610177655,966,2,0.4718780273493669,0
2025-08-29 11:23:27,53.37.250.17,0,1,1,3.208663961144971,930,3,0.48048679125897303,0
2025-08-27 07:19:25,53.197.219.35,0,2,2,4.433575178833782,704,2,0.45394744686457533,0
2025-08-26 07:42:24,211.218.2.31,0,1,1,8.308777445235702,827,3,0.3809283762895113,0
2025-08-09 19:23:27,112.54.164.97,0,1,1,5.5857589541298145,1297,0,0.5376363288753692,0
2025-07-20 20:29:25,87.142.179.118,1,1,0,1.8653877768885778,421,2,0.17786142740681274,0
2025-10-02 18:24:25,31.213.19.62,1,1,0,5.1561071617240515,753,3,0.14770473163583592,0
2025-09-24 05:49:26,197.209.172.66,2,3,1,2.5197727727374097,799,1,0.2553149281261925,0
2025-09-23 22:48:26,35.1.27.172,1,2,1,10.993898569238784,1451,8,0.3897928670823378,0
2025-10-29 16:43:30,186.73.43.197,0,1,1,3.82078299822473,286,2,0.5867220769811323,1
2025-09-21 23:41:24,94.99.87.168,3,3,0,3.6872940261625713,619,1,0.22362521310948563,0
2025-10-09 16:41:26,145.79.102.21,1,1,0,12.849192156868071,1050,2,0.16989645572519765,0
2025-08-01 07:03:24,143.45.92.181,1,1,0,6.692458479181219,889,3,0.18419377404772977,0
2025-07-06 12:26:28,57.131.73.202,2,2,0,3.619564445761903,1039,1,0.1249667839396815,0
2025-09-29 10:03:22,170.49.106.112,2,2,0,3.1849525580797295,991,2,0.15945537847259933,0
2025-07-25 21:01:24,210.19.224.129,0,1,1,9.032407663237246,849,4,0.6925320858151204,1
2025-07-29 10:53:24,85.209.250.220,1,1,0,3.6713791991930873,363,0,0.06620649721743276,0
2025-07-16 14:05:23,30.188.47.187,1,2,1,4.126681078567668,756,3,0.3226774610577197,0
2025-08-11 21:19:28,205.84.148.133,0,1,1,3.185296861237352,786,1,0.5402701925364966,0
2025-10-24 20:45:27,57.62.144.178,0,1,1,2.4499056121131657,1207,3,0.5978403648248257,1
2025-07-24 10:21:22,155.94.109.2,0,1,1,3.381438521442975,714,5,0.47699956281097783,0
2025-07-31 04:02:25,70.44.55.159,0,2,2,10.66050819140406,945,0,0.45331071740127443,0
2025-07-04 11:21:24,117.248.184.9,2,2,0,5.514848234517749,1192,2,0.22636422611926607,0
2025-08-08 14:49:30,118.50.118.233,1,1,0,7.9762947450488735,1386,3,0.22702293707492116,0
2025-10-28 09:11:30,50.207.177.126,2,3,1,1.4937403029878162,272,4,0.4015033337584979,0
2025-08-26 05:13:28,21.130.146.100,0,1,1,6.237740195418593,1221,2,0.36058002935629774,0
2025-09-23 14:01:25,118.166.235.67,1,1,0,2.736713193674714,758,3,0.15400877982488298,0
2025-08-11 11:00:29,96.11.185.206,0,2,2,7.900401453266211,1188,10,0.6259730582394014,1
2025-09-07 23:33:26,138.139.119.28,1,1,0,18.702467619341682,822,6,0.19441456413128713,0
2025-09-19 13:14:30,129.165.57.135,0,1,1,3.100780927978657,809,2,0.37599925758020675,0
2025-11-01 03:30:28,147.11.165.224,1,2,1,5.267376470752925,754,5,0.295943961028388,0
2025-07-29 02:52:30,3.93.240.218,1,1,0,8.465362910429382,655,5,0.13263511520189425,0
2025-10-10 09:58:23,37.179.118.188,1,1,0,3.422332576244028,596,4,0.05177692052511655,0
2025-07-23 02:44:27,31.213.19.62,0,1,1,2.3997317221967056,1522,4,0.5781884325292699,1
2025-07-17 00:47:25,101.209.254.40,1,2,1,0.745964955929744,774,4,0.3704887796083775,0
2025-10-12 23:22:22,175.38.215.116,2,2,0,5.018041667605947,835,5,0.1559785225414801,0
2025-09-13 13:06:27,123.140.134.14,0,1,1,11.655538438408128,1042,1,0.355207725614102,0
2025-09-05 13:01:24,204.129.69.78,1,1,0,5.951723652501847,582,6,0.06445438607051594,0
2025-07-06 08:34:26,55.32.168.235,0,1,1,9.506453008706726,1201,2,0.3181076832547758,0
2025-07-06 07:34:25,104.146.52.64,0,1,1,1.413517058423958,912,0,0.4689090520664857,0
2025-09-21 19:20:29,37.72.125.225,0,2,2,5.7177332175910065,1127,2,0.4533202939239614,0
2025-09-03 06:45:22,124.122.179.118,2,3,1,4.673898879086799,494,5,0.3753064677558427,0
2025-08-28 10:15:27,164.158.246.226,1,1,0,3.7054937852346956,770,1,0.10898572975918826,0
2025-08-09 07:35:22,122.152.241.143,0,1,1,4.439195965078945,1319,4,0.5430562151914796,0
2025-09-26 16:47:25,42.219.208.193,2,2,0,4.716775674699713,827,1,0.25190618993149627,0
2025-07-26 11:48:26,1.25.202.205,0,1,1,7.809654426588564,756,3,0.4697972002055986,0
2025-09-30 06:33:27,157.123.30.153,5,6,1,7.2086763084740895,788,3,0.3489580175424387,0
2025-09-07 05:34:28,125.37.144.166,1,1,0,11.690477677141965,192,2,0.3031037415940935,0
2025-07-13 00:27:24,83.205.79.196,0,1,1,6.846440847646401,937,0,0.4430877390493293,0
2025-10-24 03:29:27,189.14.231.43,0,3,3,4.256260579649434,808,8,0.5257696373022526,0
2025-10-21 00:24:23,45.77.69.211,1,2,1,4.01753658507391,646,5,0.403687612891216,0
2025-10-24 22:47:29,35.79.219.58,1,2,1,2.822150159976456,360,6,0.3225246567671104,0
2025-10-14 00:38:24,30.118.97.140,0,1,1,3.7785620155515995,397,7,0.6461555566427838,1
2025-08-09 19:58:26,196.214.234.38,1,1,0,8.50864047047831,775,2,0.12071887460427322,0
2025-07-19 22:54:24,161.22.161.41,2,3,1,3.933137026113328,1165,1,0.3593399143024233,0
2025-10-27 08:08:28,10.92.129.225,1,4,3,4.508947227552867,825,10,0.511081902698861,0
2025-08-25 02:12:24,79.180.101.71,0,1,1,12.925992107169199,366,1,0.36185232660647204,0
2025-08-04 23:37:22,91.77.134.141,1,1,0,4.039273209630373,1080,8,0.15868053618457276,0
2025-08-26 10:36:29,125.37.144.166,0,1,1,7.719562773018484,1553,1,0.451841585670556,0
2025-10-16 06:13:29,16.229.99.15,1,2,1,4.389462578102576,1145,0,0.2721027083537111,0
2025-09-19 17:07:25,63.76.227.243,3,3,0,2.813749355147515,1008,1,0.16888826856534564,0
2025-10-14 23:14:22,204.136.222.22,1,2,1,2.0923524682579453,688,3,0.3362665421914362,0
2025-08-11 14:19:28,45.198.57.9,0,1,1,5.0375081576792295,687,1,0.3637849754751519,0
2025-09-28 01:24:25,89.22.233.157,1,2,1,19.644086070389825,878,4,0.3086837900829452,0
2025-07-12 10:02:26,47.214.44.68,1,2,1,2.8015983882665654,666,4,0.2731210184742184,0
2025-08-25 21:21:22,103.102.114.237,1,2,1,2.8316046797214494,884,1,0.28307354234062865,0
2025-07-03 22:50:28,112.54.164.97,1,2,1,9.439765165762427,764,1,0.19857966027761692,0
2025-08-22 22:57:22,184.12.69.170,0,1,1,4.768192860877274,570,0,0.4626224162540022,0
2025-09-25 01:49:28,16.198.233.159,1,1,0,5.671382740730769,244,2,0.30760922333972984,0
2025-09-05 04:04:28,126.71.36.64,1,2,1,2.974337331541007,1065,2,0.343103630903264,0
2025-08-25 19:52:27,198.197.124.60,0,1,1,6.798169836806492,408,1,0.3826430892395113,0
2025-07-07 02:08:22,186.73.43.197,3,4,1,5.204979990138719,863,1,0.17088529647579476,0
2025-08-12 00:43:25,110.25.24.76,1,4,3,7.3162616776779155,856,6,0.4659098097088827,0
2025-10-01 10:18:24,156.183.130.5,2,3,1,6.614970506525025,1004,4,0.3179847782646383,0
2025-08-16 17:34:29,110.237.120.234,1,1,0,4.108220325824821,342,2,0.16693251076632631,0
2025-07-05 08:49:27,157.26.219.85,1,1,0,7.062111895692487,585,2,0.09735966251571818,0
2025-09-12 03:57:22,107.191.8.207,1,1,0,3.50790529514625,1025,3,0.26559254110111685,0
2025-07-31 14:36:28,66.37.108.226,1,1,0,5.990148854517063,100,2,0.12628695751324756,0
2025-08-25 01:18:24,88.156.180.158,1,1,0,3.6196587739421404,207,2,0.14703494210156984,0
2025-10-26 15:28:23,60.206.197.122,0,2,2,10.240887613748958,682,4,0.5296590580938314,0
2025-08-23 10:18:25,10.2.105.103,0,3,3,8.493776416521596,1118,9,0.5498886903771161,0
2025-08-17 21:53:24,16.229.99.15,2,3,1,5.185208789204171,866,0,0.33497480756101183,0
2025-10-28 18:14:22,195.172.188.234,0,1,1,2.628187133048275,538,2,0.5047304505975,0
2025-08-06 13:26:26,212.22.67.188,0,7,7,4.265848919881314,881,5,0.5770244404345295,1
2025-08-17 07:44:23,57.23.90.226,1,4,3,1.955596880983829,1071,12,0.5103653903492393,0
2025-07-29 23:07:23,91.85.123.39,0,2,2,3.245008271708056,1122,2,0.49155116574314034,0
2025-09-27 07:19:28,156.183.130.5,1,1,0,3.1348936554462994,306,3,0.1015914173294345,0
2025-09-22 05:46:30,82.248.3.182,1,2,1,6.897072952433697,515,6,0.2525859152504228,0
2025-08-24 08:31:26,10.21.23.89,0,1,1,4.830677075291969,432,1,0.41294700634146086,0
2025-10-25 06:41:22,55.181.119.190,0,1,1,8.392877986178698,1192,2,0.5619737835493137,0
2025-09-19 08:37:23,10.247.87.107,3,4,1,5.7819428534146375,1037,0,0.2264101276917549,0
2025-07-31 11:27:27,56.194.194.65,0,1,1,6.223883265243726,1205,2,0.4342598628560006,0
2025-09-05 22:49:30,17.66.79.194,1,1,0,1.7039758426613176,1032,0,0.04900244024496095,0
2025-10-02 06:19:30,10.183.105.179,1,6,5,8.40089747875287,1142,7,0.5484086353616374,0
2025-09-29 13:19:24,51.197.252.186,0,1,1,6.036266642533912,525,3,0.6059015379664604,1
2025-10-23 13:59:27,156.89.38.7,0,1,1,5.82840233938113,730,1,0.4262142312829878,0
2025-08-01 01:42:28,110.237.120.234,0,1,1,0.9063960732864326,125,4,0.45108075570958384,0
2025-08-10 09:13:30,96.193.247.176,0,1,1,7.807976917636693,916,1,0.5649446256009332,1
2025-08-13 18:23:27,10.20.237.72,1,1,0,4.014491683410962,262,3,0.19250111881655874,0
2025-07-22 08:28:22,31.32.95.232,1,1,0,7.784219855907743,1082,0,0.012300505005603507,0
2025-09-25 06:03:23,7.202.70.164,1,2,1,6.549540829497915,1076,2,0.4297660341558441,0
2025-07-12 05:45:30,169.0.152.35,2,4,2,3.1891008704469077,287,2,0.312467530207265,0
2025-09-02 06:19:28,10.84.165.185,0,1,1,6.041293746098115,1399,4,0.4248233053635961,0
2025-09-24 15:46:25,19.129.174.180,0,1,1,5.578025550649936,609,2,0.4531578182042942,0
2025-07-30 13:32:29,49.87.4.54,0,1,1,1.3252053932716956,996,3,0.4553749646432604,0
2025-10-30 20:50:29,63.186.15.54,1,1,0,7.688007752130853,495,1,0.08194494152548237,0
2025-08-17 07:19:24,118.166.235.67,0,1,1,5.185485057546845,264,1,0.46102251282676343,0
2025-08-05 18:21:26,184.229.38.236,1,2,1,9.366999593235036,779,4,0.2222880501746053,0
2025-10-23 21:54:28,115.105.35.155,2,4,2,6.426848983675001,742,1,0.5048119902472066,0
2025-07-20 06:30:28,148.91.53.138,3,3,0,5.133774424569649,598,2,0.25603370615383714,0
2025-08-01 03:58:23,38.168.201.169,1,1,0,12.454890118016785,933,5,0.13644880364766154,0
2025-07-16 04:37:30,25.194.237.40,0,2,2,2.10224860535238,747,0,0.6069732238492593,1
2025-09-19 19:55:22,58.16.102.187,0,1,1,6.915515122815947,763,0,0.45452568828910744,0
2025-08-13 15:15:26,197.78.37.37,1,1,0,7.237162253921268,331,1,0.0719016949062125,0
2025-07-12 09:42:27,10.7.3.123,2,6,4,5.749697492223582,677,8,0.5996539321765487,1
2025-10-19 16:22:24,168.155.47.217,3,3,0,6.0784262457676315,694,8,0.13957277617750635,0
2025-08-23 08:59:27,205.2.188.116,0,2,2,5.572975161164285,681,1,0.5392933290729849,0
2025-09-14 04:45:25,154.59.245.205,0,1,1,6.406438775887475,779,4,0.41751805166819117,0
2025-08-20 23:08:30,179.27.199.81,0,1,1,6.823366877632163,784,0,0.5016218280935866,0
2025-07-27 23:31:26,109.246.41.180,4,9,5,1.6680330786174695,1185,16,0.42243437155079905,0
2025-07-13 21:19:29,86.99.92.30,0,3,3,4.752069690921191,903,7,0.49846486104336674,0
2025-10-10 08:21:28,17.212.15.20,0,1,1,7.425485994720027,837,4,0.5784847080369837,1
